Customer ID,Recency,Frequency,Monetary,M_score,F_score,R_score,Score,Segment
16336,55,4,3517,5,3,3,335,Regular Customers
16340,74,2,976,3,2,2,223,Hibernating
16341,72,3,1878,4,3,2,234,Hibernating
16343,42,1,316,2,1,3,312,Regular Customers
16344,144,3,741,3,3,2,233,Hibernating
16345,118,1,623,3,1,2,213,Lost Customers
16346,20,1,224,1,1,4,411,New Customers
16347,23,9,2621,5,4,4,445,Loyal Customers
16348,65,1,328,2,1,3,312,Regular Customers
16350,9,5,1137,4,3,5,534,Potential Loyalists
16351,46,12,3176,5,4,3,345,Regular Customers
16353,4,16,3323,5,4,5,545,Champions
16354,14,3,733,3,3,5,533,Potential Loyalists
16355,10,1,416,2,1,5,512,New Customers
16356,11,3,204,1,3,5,531,Potential Loyalists
16357,16,1,209,1,1,4,411,New Customers
16358,29,1,892,3,1,4,413,New Customers
16359,11,7,946,3,4,5,543,Loyal Customers
16362,72,1,212,1,1,2,211,Lost Customers
16365,2,7,1766,4,4,5,544,Champions
16366,217,3,1220,4,3,1,134,Hibernating
16367,18,1,557,3,1,4,413,New Customers
16368,70,1,142,1,1,3,311,Regular Customers
16369,71,4,1111,4,3,2,234,Hibernating
16371,83,1,157,1,1,2,211,Lost Customers
16372,44,3,960,3,3,3,333,Regular Customers
16373,17,2,309,2,2,4,422,Potential Loyalists
16374,37,3,1298,4,3,3,334,Regular Customers
16375,105,2,104,1,2,2,221,Hibernating
16377,252,1,632,3,1,1,113,Lost Customers
16381,30,2,258,2,2,4,422,Potential Loyalists
16382,43,2,353,2,2,3,322,Regular Customers
16383,31,5,2306,5,3,4,435,Potential Loyalists
16384,64,2,774,3,2,3,323,Regular Customers
16385,1,3,474,2,3,5,532,Potential Loyalists
16386,22,1,785,3,1,4,413,New Customers
16387,30,4,824,3,3,4,433,Potential Loyalists
16388,288,1,186,1,1,1,111,Lost Customers
16390,171,3,467,2,3,2,232,Hibernating
16391,35,4,1103,4,3,4,434,Potential Loyalists
16392,48,2,541,3,2,3,323,Regular Customers
16393,4,11,2515,5,4,5,545,Champions
16395,28,9,2050,4,4,4,444,Loyal Customers
16396,111,1,137,1,1,2,211,Lost Customers
16397,263,1,127,1,1,1,111,Lost Customers
16399,24,1,233,1,1,4,411,New Customers
16400,30,8,2855,5,4,4,445,Loyal Customers
16401,14,11,2750,5,4,5,545,Champions
16402,4,1,211,1,1,5,511,New Customers
16406,85,2,389,2,2,2,222,Hibernating
16407,24,4,694,3,3,4,433,Potential Loyalists
16408,226,1,231,1,1,1,111,Lost Customers
16409,15,7,3680,5,4,4,445,Loyal Customers
16410,369,1,130,1,1,1,111,Lost Customers
16411,4,3,695,3,3,5,533,Potential Loyalists
16412,28,4,495,2,3,4,432,Potential Loyalists
16413,10,1,266,2,1,5,512,New Customers
16414,66,3,433,2,3,3,332,Regular Customers
16415,218,2,509,3,2,1,123,Hibernating
16416,25,6,1921,4,4,4,444,Loyal Customers
16417,127,1,35,1,1,2,211,Lost Customers
16418,43,2,426,2,2,3,322,Regular Customers
16419,212,2,515,3,2,1,123,Hibernating
16420,31,1,75,1,1,4,411,New Customers
16421,11,3,526,3,3,5,533,Potential Loyalists
16422,4,59,28967,5,5,5,555,Champions
16424,17,1,309,2,1,4,412,New Customers
16428,48,3,660,3,3,3,333,Regular Customers
16430,16,6,817,3,4,4,443,Loyal Customers
16433,43,1,200,1,1,3,311,Regular Customers
16434,81,5,1219,4,3,2,234,Hibernating
16435,147,3,1011,4,3,2,234,Hibernating
16436,303,3,329,2,3,1,132,Hibernating
16437,16,2,301,2,2,4,422,Potential Loyalists
16439,357,1,310,2,1,1,112,Lost Customers
16440,128,1,216,1,1,2,211,Lost Customers
16441,52,3,653,3,3,3,333,Regular Customers
16442,239,2,282,2,2,1,122,Hibernating
16443,155,1,162,1,1,2,211,Lost Customers
16444,25,13,3001,5,4,4,445,Loyal Customers
16445,21,3,372,2,3,4,432,Potential Loyalists
16447,225,2,516,3,2,1,123,Hibernating
16448,106,1,178,1,1,2,211,Lost Customers
16450,219,2,1193,4,2,1,124,Hibernating
16451,196,2,746,3,2,1,123,Hibernating
16452,265,2,332,2,2,1,122,Hibernating
16453,165,2,251,1,2,2,221,Hibernating
16454,241,2,24,1,2,1,121,Hibernating
16455,6,6,2543,5,4,5,545,Champions
16456,8,9,4704,5,4,5,545,Champions
16458,10,12,2232,5,4,5,545,Champions
16459,364,1,71,1,1,1,111,Lost Customers
16461,225,2,1463,4,2,1,124,Hibernating
16465,55,2,746,3,2,3,323,Regular Customers
16466,18,8,2235,5,4,4,445,Loyal Customers
16467,143,7,2869,5,4,2,245,At Risk
16468,105,2,712,3,2,2,223,Hibernating
16469,149,1,178,1,1,2,211,Lost Customers
16470,31,7,1696,4,4,4,444,Loyal Customers
16471,28,3,966,3,3,4,433,Potential Loyalists
16472,69,2,789,3,2,3,323,Regular Customers
16473,9,1,154,1,1,5,511,New Customers
16476,66,1,350,2,1,3,312,Regular Customers
16477,6,5,1825,4,3,5,534,Potential Loyalists
16481,317,1,453,2,1,1,112,Lost Customers
16485,67,4,1931,4,3,3,334,Regular Customers
16486,172,1,134,1,1,2,211,Lost Customers
16487,212,2,209,1,2,1,121,Hibernating
16489,15,2,303,2,2,4,422,Potential Loyalists
16490,71,1,205,1,1,2,211,Lost Customers
16491,48,1,801,3,1,3,313,Regular Customers
16492,175,1,385,2,1,2,212,Lost Customers
16493,79,3,780,3,3,2,233,Hibernating
16496,66,3,731,3,3,3,333,Regular Customers
16497,48,17,3729,5,4,3,345,Regular Customers
16499,9,6,2212,5,4,5,545,Champions
16500,9,3,443,2,3,5,532,Potential Loyalists
16501,18,1,1237,4,1,4,414,New Customers
16502,255,2,266,2,2,1,122,Hibernating
16503,30,7,2182,5,4,4,445,Loyal Customers
16507,207,1,152,1,1,1,111,Lost Customers
16508,265,1,248,1,1,1,111,Lost Customers
16510,7,6,1851,4,4,5,544,Champions
16511,32,3,868,3,3,4,433,Potential Loyalists
16515,14,5,1589,4,3,5,534,Potential Loyalists
16518,56,2,475,2,2,3,322,Regular Customers
16519,0,3,341,2,3,5,532,Potential Loyalists
16520,0,4,1436,4,3,5,534,Potential Loyalists
16521,50,3,1148,4,3,3,334,Regular Customers
16522,70,2,433,2,2,3,322,Regular Customers
16523,50,7,2497,5,4,3,345,Regular Customers
16524,81,2,308,2,2,2,222,Hibernating
16525,1,23,11555,5,5,5,555,Champions
16526,219,1,426,2,1,1,112,Lost Customers
16527,59,1,1044,4,1,3,314,Regular Customers
16529,112,3,1556,4,3,2,234,Hibernating
16530,303,1,48,1,1,1,111,Lost Customers
16531,16,4,1053,4,3,4,434,Potential Loyalists
16532,66,2,2007,4,2,3,324,Regular Customers
16534,277,1,635,3,1,1,113,Lost Customers
16535,20,2,407,2,2,4,422,Potential Loyalists
16537,276,1,23,1,1,1,111,Lost Customers
16538,176,3,399,2,3,1,132,Hibernating
16539,8,7,2343,5,4,5,545,Champions
16540,49,1,226,1,1,3,311,Regular Customers
16541,370,1,424,2,1,1,112,Lost Customers
16542,36,1,137,1,1,3,311,Regular Customers
16543,226,1,292,2,1,1,112,Lost Customers
16544,154,4,376,2,3,2,232,Hibernating
16545,10,1,350,2,1,5,512,New Customers
16546,7,4,4819,5,3,5,535,Potential Loyalists
16547,181,1,111,1,1,1,111,Lost Customers
16548,234,1,30,1,1,1,111,Lost Customers
16549,32,24,9027,5,5,4,455,Loyal Customers
16550,3,14,7136,5,4,5,545,Champions
16551,58,4,1315,4,3,3,334,Regular Customers
16552,8,1,95,1,1,5,511,New Customers
16553,31,21,10924,5,5,4,455,Loyal Customers
16554,21,5,2004,4,3,4,434,Potential Loyalists
16555,140,4,1629,4,3,2,234,Hibernating
16556,10,10,4698,5,4,5,545,Champions
16558,1,19,5535,5,4,5,545,Champions
16559,32,1,185,1,1,4,411,New Customers
16560,32,6,2206,5,4,4,445,Loyal Customers
16562,111,1,223,1,1,2,211,Lost Customers
16563,35,5,3345,5,3,4,435,Potential Loyalists
16564,204,1,87,1,1,1,111,Lost Customers
16565,41,3,599,3,3,3,333,Regular Customers
16568,62,2,1020,4,2,3,324,Regular Customers
16569,266,4,1331,4,3,1,134,Hibernating
16570,14,10,3695,5,4,5,545,Champions
16571,30,7,2827,5,4,4,445,Loyal Customers
16574,58,2,850,3,2,3,323,Regular Customers
16576,55,2,540,3,2,3,323,Regular Customers
16577,301,1,380,2,1,1,112,Lost Customers
16578,261,1,156,1,1,1,111,Lost Customers
16579,60,1,295,2,1,3,312,Regular Customers
16583,8,2,297,2,2,5,522,Potential Loyalists
16584,67,3,2227,5,3,3,335,Regular Customers
16585,228,2,341,2,2,1,122,Hibernating
16586,79,2,998,4,2,2,224,Hibernating
16588,21,4,1361,4,3,4,434,Potential Loyalists
16589,85,1,153,1,1,2,211,Lost Customers
16590,35,2,605,3,2,4,423,Potential Loyalists
16592,10,12,3694,5,4,5,545,Champions
16593,25,5,741,3,3,4,433,Potential Loyalists
16595,11,4,1450,4,3,5,534,Potential Loyalists
16596,1,3,329,2,3,5,532,Potential Loyalists
16599,20,1,172,1,1,4,411,New Customers
16600,9,7,1339,4,4,5,544,Champions
16601,25,2,439,2,2,4,422,Potential Loyalists
16602,23,1,235,1,1,4,411,New Customers
16604,197,2,432,2,2,1,122,Hibernating
16605,359,1,60,1,1,1,111,Lost Customers
16606,39,2,357,2,2,3,322,Regular Customers
16607,34,11,2359,5,4,4,445,Loyal Customers
16608,88,2,1288,4,2,2,224,Hibernating
16611,38,5,1655,4,3,3,334,Regular Customers
16612,14,5,2057,4,3,5,534,Potential Loyalists
16614,37,2,673,3,2,3,323,Regular Customers
16615,261,1,291,2,1,1,112,Lost Customers
16619,18,3,1712,4,3,4,434,Potential Loyalists
16620,24,4,1579,4,3,4,434,Potential Loyalists
16622,178,1,225,1,1,1,111,Lost Customers
16623,36,3,885,3,3,3,333,Regular Customers
16625,57,4,1320,4,3,3,334,Regular Customers
16628,42,2,130,1,2,3,321,Regular Customers
16630,42,1,106,1,1,3,311,Regular Customers
16631,116,7,1892,4,4,2,244,At Risk
16632,120,2,406,2,2,2,222,Hibernating
16634,7,5,1596,4,3,5,534,Potential Loyalists
16635,41,1,473,2,1,3,312,Regular Customers
16636,73,4,3802,5,3,2,235,Hibernating
16638,3,6,749,3,4,5,543,Loyal Customers
16639,44,1,490,2,1,3,312,Regular Customers
16640,32,1,179,1,1,4,411,New Customers
16641,336,1,323,2,1,1,112,Lost Customers
16642,50,1,389,2,1,3,312,Regular Customers
16643,57,1,435,2,1,3,312,Regular Customers
16645,370,1,160,1,1,1,111,Lost Customers
16646,84,1,678,3,1,2,213,Lost Customers
16647,77,2,327,2,2,2,222,Hibernating
16648,90,2,382,2,2,2,222,Hibernating
16649,155,1,306,2,1,2,212,Lost Customers
16650,55,6,1397,4,4,3,344,Regular Customers
16651,221,1,136,1,1,1,111,Lost Customers
16652,39,9,10776,5,4,3,345,Regular Customers
16654,3,5,1110,4,3,5,534,Potential Loyalists
16655,46,7,2753,5,4,3,345,Regular Customers
16656,55,15,8207,5,4,3,345,Regular Customers
16658,3,6,690,3,4,5,543,Loyal Customers
16660,57,3,611,3,3,3,333,Regular Customers
16661,175,4,986,3,3,2,233,Hibernating
16662,29,1,163,1,1,4,411,New Customers
16663,364,1,165,1,1,1,111,Lost Customers
16664,204,1,109,1,1,1,111,Lost Customers
16666,256,1,106,1,1,1,111,Lost Customers
16668,22,7,555,3,4,4,443,Loyal Customers
16670,28,9,3934,5,4,4,445,Loyal Customers
16673,314,1,188,1,1,1,111,Lost Customers
16675,76,2,608,3,2,2,223,Hibernating
16676,37,2,769,3,2,3,323,Regular Customers
16677,46,2,880,3,2,3,323,Regular Customers
16679,1,3,663,3,3,5,533,Potential Loyalists
16680,163,2,637,3,2,2,223,Hibernating
16681,276,1,151,1,1,1,111,Lost Customers
16683,168,1,320,2,1,2,212,Lost Customers
16684,14,27,80489,5,5,5,555,Champions
16686,24,9,2008,4,4,4,444,Loyal Customers
16687,25,1,157,1,1,4,411,New Customers
16690,28,2,127,1,2,4,421,Potential Loyalists
16691,53,2,178,1,2,3,321,Regular Customers
16692,43,2,638,3,2,3,323,Regular Customers
16693,46,3,717,3,3,3,333,Regular Customers
16694,358,1,98,1,1,1,111,Lost Customers
16695,196,2,193,1,2,1,121,Hibernating
16699,15,7,994,4,4,4,444,Loyal Customers
16700,1,13,4091,5,4,5,545,Champions
16701,58,13,4518,5,4,3,345,Regular Customers
16702,50,4,1110,4,3,3,334,Regular Customers
16704,253,2,695,3,2,1,123,Hibernating
16705,35,22,29480,5,5,4,455,Loyal Customers
16707,35,4,551,3,3,4,433,Potential Loyalists
16709,14,9,6057,5,4,5,545,Champions
16710,3,13,3866,5,4,5,545,Champions
16711,14,4,1217,4,3,5,534,Potential Loyalists
16712,36,2,621,3,2,3,323,Regular Customers
16713,1,18,7637,5,4,5,545,Champions
16714,305,1,368,2,1,1,112,Lost Customers
16715,197,1,323,2,1,1,112,Lost Customers
16716,265,1,1248,4,1,1,114,Lost Customers
16717,1,9,3127,5,4,5,545,Champions
16718,4,5,3023,5,3,5,535,Potential Loyalists
16719,3,8,2182,5,4,5,545,Champions
16720,11,2,640,3,2,5,523,Potential Loyalists
16722,1,11,4258,5,4,5,545,Champions
16723,78,2,712,3,2,2,223,Hibernating
16724,39,1,147,1,1,3,311,Regular Customers
16725,6,8,1101,4,4,5,544,Champions
16726,18,2,706,3,2,4,423,Potential Loyalists
16727,27,3,1164,4,3,4,434,Potential Loyalists
16731,283,1,174,1,1,1,111,Lost Customers
16732,38,3,3783,5,3,3,335,Regular Customers
16733,164,1,259,2,1,2,212,Lost Customers
16735,28,9,3970,5,4,4,445,Loyal Customers
16736,140,5,2956,5,3,2,235,Hibernating
16737,212,1,417,2,1,1,112,Lost Customers
16739,171,1,463,2,1,2,212,Lost Customers
16740,30,1,236,1,1,4,411,New Customers
16741,260,1,173,1,1,1,111,Lost Customers
16742,127,13,2387,5,4,2,245,At Risk
16743,91,7,2015,4,4,2,244,At Risk
16746,18,24,11368,5,5,4,455,Loyal Customers
16748,23,9,2121,4,4,4,444,Loyal Customers
16749,226,2,4387,5,2,1,125,Hibernating
16752,7,1,207,1,1,5,511,New Customers
16754,7,29,65500,5,5,5,555,Champions
16755,102,4,1403,4,3,2,234,Hibernating
16756,39,6,1072,4,4,3,344,Regular Customers
16757,44,1,163,1,1,3,311,Regular Customers
16760,65,1,228,1,1,3,311,Regular Customers
16763,373,1,352,2,1,1,112,Lost Customers
16765,17,1,420,2,1,4,412,New Customers
16767,53,4,2493,5,3,3,335,Regular Customers
16768,18,6,1230,4,4,4,444,Loyal Customers
16769,113,3,761,3,3,2,233,Hibernating
16770,7,5,1162,4,3,5,534,Potential Loyalists
16771,92,5,1720,4,3,2,234,Hibernating
16772,58,3,3723,5,3,3,335,Regular Customers
16773,71,2,249,1,2,2,221,Hibernating
16774,58,4,932,3,3,3,333,Regular Customers
16775,2,6,1361,4,4,5,544,Champions
16776,50,1,231,1,1,3,311,Regular Customers
16777,48,3,1081,4,3,3,334,Regular Customers
16779,1,32,22638,5,5,5,555,Champions
16780,42,1,180,1,1,3,311,Regular Customers
16781,7,2,623,3,2,5,523,Potential Loyalists
16782,0,26,8158,5,5,5,555,Champions
16783,71,1,391,2,1,2,212,Lost Customers
16784,11,4,788,3,3,5,533,Potential Loyalists
16785,44,1,533,3,1,3,313,Regular Customers
16786,28,1,51,1,1,4,411,New Customers
16787,32,4,1035,4,3,4,434,Potential Loyalists
16788,39,3,1352,4,3,3,334,Regular Customers
16791,18,8,2316,5,4,4,445,Loyal Customers
16792,18,3,513,3,3,4,433,Potential Loyalists
16794,15,5,868,3,3,4,433,Potential Loyalists
16795,0,3,2077,4,3,5,534,Potential Loyalists
16797,28,5,1827,4,3,4,434,Potential Loyalists
16798,189,3,848,3,3,1,133,Hibernating
16799,67,2,495,2,2,3,322,Regular Customers
16802,314,2,582,3,2,1,123,Hibernating
16805,212,3,636,3,3,1,133,Hibernating
16807,105,3,1002,4,3,2,234,Hibernating
16809,67,4,812,3,3,3,333,Regular Customers
16810,55,1,532,3,1,3,313,Regular Customers
16812,13,3,1912,4,3,5,534,Potential Loyalists
16814,4,16,5990,5,4,5,545,Champions
16815,88,2,410,2,2,2,222,Hibernating
16817,3,5,1200,4,3,5,534,Potential Loyalists
16819,100,2,182,1,2,2,221,Hibernating
16821,16,1,113,1,1,4,411,New Customers
16822,321,1,181,1,1,1,111,Lost Customers
16823,22,6,1901,4,4,4,444,Loyal Customers
16824,28,1,225,1,1,4,411,New Customers
16825,13,3,1051,4,3,5,534,Potential Loyalists
16827,28,5,392,2,3,4,432,Potential Loyalists
16829,23,1,316,2,1,4,412,New Customers
16830,77,3,881,3,3,2,233,Hibernating
16831,199,1,91,1,1,1,111,Lost Customers
16832,63,2,218,1,2,3,321,Regular Customers
16833,74,2,1302,4,2,2,224,Hibernating
16834,309,1,485,2,1,1,112,Lost Customers
16835,8,5,1357,4,3,5,534,Potential Loyalists
16836,41,2,530,3,2,3,323,Regular Customers
16838,165,2,570,3,2,2,223,Hibernating
16839,4,11,5716,5,4,5,545,Champions
16840,238,2,139,1,2,1,121,Hibernating
16841,63,6,2136,4,4,3,344,Regular Customers
16843,57,19,9374,5,4,3,345,Regular Customers
16844,197,2,614,3,2,1,123,Hibernating
16845,253,1,253,2,1,1,112,Lost Customers
16846,212,2,628,3,2,1,123,Hibernating
16847,253,1,421,2,1,1,112,Lost Customers
16848,11,3,1130,4,3,5,534,Potential Loyalists
16854,52,2,1408,4,2,3,324,Regular Customers
16856,52,2,323,2,2,3,322,Regular Customers
16857,77,1,352,2,1,2,212,Lost Customers
16858,3,10,4292,5,4,5,545,Champions
16859,51,5,1184,4,3,3,334,Regular Customers
16860,87,3,1610,4,3,2,234,Hibernating
16861,25,3,772,3,3,4,433,Potential Loyalists
16862,182,4,662,3,3,1,133,Hibernating
16863,1,2,495,2,2,5,522,Potential Loyalists
16864,69,2,409,2,2,3,322,Regular Customers
16865,36,1,130,1,1,3,311,Regular Customers
16867,324,1,76,1,1,1,111,Lost Customers
16868,29,3,393,2,3,4,432,Potential Loyalists
16870,104,1,450,2,1,2,212,Lost Customers
16872,62,3,533,3,3,3,333,Regular Customers
16873,64,6,7493,5,4,3,345,Regular Customers
16874,14,1,217,1,1,5,511,New Customers
16875,72,6,2139,4,4,2,244,At Risk
16876,38,1,136,1,1,3,311,Regular Customers
16880,128,1,321,2,1,2,212,Lost Customers
16883,6,18,2119,4,4,5,544,Champions
16884,191,2,644,3,2,1,123,Hibernating
16885,20,1,239,1,1,4,411,New Customers
16886,91,1,134,1,1,2,211,Lost Customers
16887,35,2,465,2,2,4,422,Potential Loyalists
16888,35,3,437,2,3,4,432,Potential Loyalists
16889,32,3,952,3,3,4,433,Potential Loyalists
16890,111,3,285,2,3,2,232,Hibernating
16891,6,7,1247,4,4,5,544,Champions
16892,189,2,236,1,2,1,121,Hibernating
16893,1,2,255,2,2,5,522,Potential Loyalists
16894,137,3,1324,4,3,2,234,Hibernating
16895,73,4,902,3,3,2,233,Hibernating
16896,190,1,103,1,1,1,111,Lost Customers
16898,3,3,507,3,3,5,533,Potential Loyalists
16899,13,2,439,2,2,5,522,Potential Loyalists
16901,364,1,204,1,1,1,111,Lost Customers
16903,15,2,689,3,2,4,423,Potential Loyalists
16904,2,7,1378,4,4,5,544,Champions
16905,6,11,1931,4,4,5,544,Champions
16906,63,3,869,3,3,3,333,Regular Customers
16907,0,5,726,3,3,5,533,Potential Loyalists
16908,357,1,252,2,1,1,112,Lost Customers
16911,270,2,255,2,2,1,122,Hibernating
16912,56,4,1904,4,3,3,334,Regular Customers
16913,286,2,310,2,2,1,122,Hibernating
16915,21,5,921,3,3,4,433,Potential Loyalists
16916,7,3,547,3,3,5,533,Potential Loyalists
16917,267,1,1466,4,1,1,114,Lost Customers
16918,57,10,2144,4,4,3,344,Regular Customers
16919,3,14,2529,5,4,5,545,Champions
16920,46,1,355,2,1,3,312,Regular Customers
16921,77,2,276,2,2,2,222,Hibernating
16922,207,1,611,3,1,1,113,Lost Customers
16923,10,13,6130,5,4,5,545,Champions
16925,175,1,125,1,1,2,211,Lost Customers
16926,6,5,1191,4,3,5,534,Potential Loyalists
16928,8,13,1265,4,4,5,544,Champions
16931,4,3,629,3,3,5,533,Potential Loyalists
16932,58,2,278,2,2,3,322,Regular Customers
16933,24,7,2618,5,4,4,445,Loyal Customers
16934,18,4,1160,4,3,4,434,Potential Loyalists
16935,16,3,535,3,3,4,433,Potential Loyalists
16936,20,1,288,2,1,4,412,New Customers
16937,134,1,202,1,1,2,211,Lost Customers
16938,16,5,4306,5,3,4,435,Potential Loyalists
16939,123,3,449,2,3,2,232,Hibernating
16940,85,5,3377,5,3,2,235,Hibernating
16941,246,1,33,1,1,1,111,Lost Customers
16943,174,2,482,2,2,2,222,Hibernating
16944,244,1,101,1,1,1,111,Lost Customers
16945,28,14,4202,5,4,4,445,Loyal Customers
16946,18,5,1222,4,3,4,434,Potential Loyalists
16947,97,4,548,3,3,2,233,Hibernating
16948,64,4,433,2,3,3,332,Regular Customers
16950,2,8,2605,5,4,5,545,Champions
16952,76,3,631,3,3,2,233,Hibernating
16954,14,11,3996,5,4,5,545,Champions
16955,3,4,790,3,3,5,533,Potential Loyalists
16958,70,1,809,3,1,3,313,Regular Customers
16960,25,5,1536,4,3,4,434,Potential Loyalists
16961,23,2,560,3,2,4,423,Potential Loyalists
16962,44,1,251,1,1,3,311,Regular Customers
16964,368,2,207,1,2,1,121,Hibernating
16970,261,1,71,1,1,1,111,Lost Customers
16972,17,2,786,3,2,4,423,Potential Loyalists
16973,21,1,127,1,1,4,411,New Customers
16974,157,2,365,2,2,2,222,Hibernating
16975,58,3,926,3,3,3,333,Regular Customers
16977,30,4,496,2,3,4,432,Potential Loyalists
16978,301,2,424,2,2,1,122,Hibernating
16979,18,3,1007,4,3,4,434,Potential Loyalists
16980,63,1,394,2,1,3,312,Regular Customers
16983,4,5,1778,4,3,5,534,Potential Loyalists
16984,39,7,6273,5,4,3,345,Regular Customers
16985,11,13,5459,5,4,5,545,Champions
16986,80,9,3015,5,4,2,245,At Risk
16987,11,4,910,3,3,5,533,Potential Loyalists
16988,14,1,256,2,1,5,512,New Customers
16990,57,1,165,1,1,3,311,Regular Customers
16991,56,1,1041,4,1,3,314,Regular Customers
16992,22,8,3862,5,4,4,445,Loyal Customers
16993,98,2,1950,4,2,2,224,Hibernating
16996,17,3,666,3,3,4,433,Potential Loyalists
16998,79,1,107,1,1,2,211,Lost Customers
17000,31,2,406,2,2,4,422,Potential Loyalists
17001,11,8,2651,5,4,5,545,Champions
17002,78,4,1077,4,3,2,234,Hibernating
17003,37,4,830,3,3,3,333,Regular Customers
17004,27,2,1012,4,2,4,424,Potential Loyalists
17005,105,2,742,3,2,2,223,Hibernating
17006,27,4,854,3,3,4,433,Potential Loyalists
17007,72,1,230,1,1,2,211,Lost Customers
17008,64,1,81,1,1,3,311,Regular Customers
17009,186,1,242,1,1,1,111,Lost Customers
17011,282,2,400,2,2,1,122,Hibernating
17012,360,1,384,2,1,1,112,Lost Customers
17016,211,1,552,3,1,1,113,Lost Customers
17017,0,13,5416,5,4,5,545,Champions
17018,22,4,1367,4,3,4,434,Potential Loyalists
17019,3,8,2739,5,4,5,545,Champions
17020,177,2,935,3,2,1,123,Hibernating
17021,77,6,1182,4,4,2,244,At Risk
17022,67,1,189,1,1,3,311,Regular Customers
17023,52,3,800,3,3,3,333,Regular Customers
17025,8,4,1152,4,3,5,534,Potential Loyalists
17026,4,2,54,1,2,5,521,Potential Loyalists
17027,81,3,436,2,3,2,232,Hibernating
17028,216,3,1593,4,3,1,134,Hibernating
17029,17,5,1421,4,3,4,434,Potential Loyalists
17031,13,4,2393,5,3,5,535,Potential Loyalists
17032,182,8,3004,5,4,1,145,At Risk
17033,32,1,302,2,1,4,412,New Customers
17034,44,2,538,3,2,3,323,Regular Customers
17035,226,2,180,1,2,1,121,Hibernating
17036,18,1,176,1,1,4,411,New Customers
17038,50,1,630,3,1,3,313,Regular Customers
17039,239,1,1954,4,1,1,114,Lost Customers
17040,185,1,13,1,1,1,111,Lost Customers
17041,32,3,604,3,3,4,433,Potential Loyalists
17043,10,4,881,3,3,5,533,Potential Loyalists
17044,9,11,11013,5,4,5,545,Champions
17045,11,2,488,2,2,5,522,Potential Loyalists
17046,79,4,1264,4,3,2,234,Hibernating
17047,66,3,1188,4,3,3,334,Regular Customers
17048,72,4,1146,4,3,2,234,Hibernating
17049,10,10,4287,5,4,5,545,Champions
17050,10,5,1462,4,3,5,534,Potential Loyalists
17051,81,3,467,2,3,2,232,Hibernating
17055,80,1,239,1,1,2,211,Lost Customers
17056,373,1,128,1,1,1,111,Lost Customers
17057,231,1,294,2,1,1,112,Lost Customers
17059,4,5,2507,5,3,5,535,Potential Loyalists
17062,0,4,669,3,3,5,533,Potential Loyalists
17063,42,6,2177,5,4,3,345,Regular Customers
17065,272,2,194,1,2,1,121,Hibernating
17066,361,1,228,1,1,1,111,Lost Customers
17067,359,3,454,2,3,1,132,Hibernating
17068,3,27,4608,5,5,5,555,Champions
17069,8,6,3084,5,4,5,545,Champions
17070,45,1,133,1,1,3,311,Regular Customers
17071,16,4,1372,4,3,4,434,Potential Loyalists
17072,260,1,282,2,1,1,112,Lost Customers
17074,197,1,203,1,1,1,111,Lost Customers
17075,64,6,1407,4,4,3,344,Regular Customers
17076,27,3,401,2,3,4,432,Potential Loyalists
17077,213,1,306,2,1,1,112,Lost Customers
17080,14,5,669,3,3,5,533,Potential Loyalists
17081,30,4,674,3,3,4,433,Potential Loyalists
17082,29,4,2728,5,3,4,435,Potential Loyalists
17083,44,6,2644,5,4,3,345,Regular Customers
17084,31,1,2253,5,1,4,415,New Customers
17085,11,23,6324,5,5,5,555,Champions
17087,372,1,221,1,1,1,111,Lost Customers
17089,21,1,128,1,1,4,411,New Customers
17090,9,6,1105,4,4,5,544,Champions
17091,2,11,3983,5,4,5,545,Champions
17092,72,7,3817,5,4,2,245,At Risk
17093,227,1,235,1,1,1,111,Lost Customers
17094,58,1,100,1,1,3,311,Regular Customers
17095,65,4,1248,4,3,3,334,Regular Customers
17096,18,7,2737,5,4,4,445,Loyal Customers
17097,0,2,386,2,2,5,522,Potential Loyalists
17098,16,3,591,3,3,4,433,Potential Loyalists
17099,168,1,582,3,1,2,213,Lost Customers
17101,29,3,885,3,3,4,433,Potential Loyalists
17103,357,1,424,2,1,1,112,Lost Customers
17104,58,1,474,2,1,3,312,Regular Customers
17106,24,1,491,2,1,4,412,New Customers
17107,32,4,5259,5,3,4,435,Potential Loyalists
17108,298,1,174,1,1,1,111,Lost Customers
17109,41,2,410,2,2,3,322,Regular Customers
17110,155,2,347,2,2,2,222,Hibernating
17111,60,1,227,1,1,3,311,Regular Customers
17112,137,1,205,1,1,2,211,Lost Customers
17113,209,6,2322,5,4,1,145,At Risk
17115,183,4,1923,4,3,1,134,Hibernating
17116,283,1,389,2,1,1,112,Lost Customers
17121,37,1,314,2,1,3,312,Regular Customers
17122,23,3,432,2,3,4,432,Potential Loyalists
17123,74,2,631,3,2,2,223,Hibernating
17126,16,4,1065,4,3,4,434,Potential Loyalists
17127,63,5,1155,4,3,3,334,Regular Customers
17129,155,1,31,1,1,2,211,Lost Customers
17132,87,2,1272,4,2,2,224,Hibernating
17133,109,5,9730,5,3,2,235,Hibernating
17134,77,1,212,1,1,2,211,Lost Customers
17135,6,4,814,3,3,5,533,Potential Loyalists
17136,297,1,231,1,1,1,111,Lost Customers
17137,51,6,1133,4,4,3,344,Regular Customers
17138,24,6,4036,5,4,4,445,Loyal Customers
